age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
30.0,R,,0,0,0,0,0,249,0,0,9,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,70.0,2.33,0,0
48.0,na,,0,0,0,0,0,99,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,44.0,1.47,0,0
20.0,R,628.0,6,0,169,6,0,299,0,0,8,1,1,1,0,1,2,Bi-Weekly,0,0,1,0,Sagittarius,0,0,67.0,2.23,1,0
41.0,R,552.0,0,0,96,0,0,265,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Pisces,0,0,51.0,1.7,0,0
35.0,na,,0,0,19,0,0,22,0,0,0,1,1,1,1,1,2,Semi-Monthly,0,0,0,0,Aries,1,0,11.0,0.37,1,0
31.0,R,533.0,62,2,180,61,0,305,0,0,75,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,1,0,67.0,2.23,1,0
41.0,na,434.0,0,0,45,0,0,109,0,0,2,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Pisces,1,0,31.0,1.03,1,0
23.0,na,503.0,8,1,66,8,0,149,0,0,10,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,1,0,40.0,1.33,1,0
25.0,na,495.0,0,0,75,0,0,148,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,42.0,1.4,0,0
23.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,,0.0,0,0
27.0,R,514.0,0,0,17,0,0,144,0,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,35.0,1.17,0,0
37.0,R,508.0,0,0,0,0,1,10,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,6.0,0.2,0,0
36.0,R,,0,0,0,0,0,245,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,69.0,2.3,0,0
20.0,na,514.0,0,0,2,0,0,2,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,,0.0,0,0
24.0,R,564.0,8,0,69,8,0,143,0,0,9,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,0,20.0,0.67,1,0
27.0,O,560.0,0,0,169,0,0,302,0,0,24,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,65.0,2.17,0,0
21.0,na,662.0,0,0,76,0,0,125,0,0,7,1,0,0,1,0,0,Monthly,0,0,0,0,Gemini,0,0,31.0,1.03,0,0
34.0,na,626.0,0,0,14,0,0,16,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,9.0,0.6900000000000001,0,0
33.0,R,609.0,0,0,51,0,0,189,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,1,0,Gemini,0,0,50.0,1.67,0,0
46.0,R,560.0,56,5,68,56,0,256,0,0,106,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,66.0,2.2,1,0
19.0,R,500.0,4,1,101,4,0,194,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,48.0,1.6,0,0
23.0,na,,0,0,4,0,0,6,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,3.0,0.6,0,0
30.0,na,,0,0,8,0,0,12,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,9.0,0.3,1,0
50.0,na,,1,0,147,1,0,111,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,33.0,1.1,0,0
29.0,R,555.0,18,0,71,18,0,147,0,0,25,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,29.0,1.0,1,0
20.0,R,533.0,0,0,0,0,0,164,0,0,44,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,54.0,1.8,0,0
20.0,R,531.0,0,0,0,0,0,270,0,0,16,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,65.0,2.17,0,0
52.0,na,,0,0,6,0,0,18,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,3.0,0.43,0,0
43.0,R,577.0,0,0,26,0,0,302,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,1,0,Scorpio,0,1,76.0,2.53,0,0
20.0,na,,4,0,28,4,0,83,0,0,17,1,1,1,1,0,2,Weekly,0,0,0,0,Leo,1,0,23.0,0.77,0,0
46.0,O,566.0,8,0,194,8,0,290,0,0,7,1,0,0,0,1,0,na,0,0,0,0,Gemini,0,0,66.0,2.2,0,0
28.0,O,485.0,1,0,34,1,0,229,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,52.0,1.73,0,0
38.0,na,535.0,3,1,44,3,0,78,0,0,9,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,1,0,35.0,1.17,0,0
31.0,na,,0,0,14,0,0,42,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,10.0,0.5,0,0
36.0,R,578.0,0,0,0,0,0,194,0,1,25,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,52.0,1.73,0,0
29.0,R,548.0,0,0,66,0,0,119,0,0,16,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Scorpio,0,0,29.0,0.97,1,0
25.0,na,536.0,0,0,0,0,0,113,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,51.0,1.7,0,0
34.0,na,407.0,0,0,5,0,0,7,0,0,0,1,1,1,0,1,2,na,0,0,0,0,Virgo,0,0,4.0,0.13,0,0
28.0,na,599.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,,0.0,0,0
26.0,R,,6,1,34,6,0,44,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Aries,0,0,10.0,0.33,1,0
29.0,R,,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Pisces,0,0,2.0,0.13,0,0
40.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0,0
29.0,na,,6,2,26,6,0,69,0,0,6,1,1,1,1,0,2,Bi-Weekly,0,0,1,0,Scorpio,0,0,14.0,0.47,0,0
25.0,na,,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,,0.0,0,0
35.0,R,567.0,0,0,0,0,0,166,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,58.0,1.93,0,0
29.0,O,452.0,0,0,38,0,0,99,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,35.0,1.17,0,0
58.0,R,524.0,0,0,6,0,0,15,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,3.0,0.23,1,0
28.0,R,611.0,2,0,2,2,0,7,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.0,0.0699999999999999,1,0
19.0,na,633.0,2,0,23,2,0,49,0,0,10,1,0,0,0,1,2,Weekly,0,0,0,0,Virgo,0,0,17.0,0.5700000000000001,0,0
30.0,R,521.0,7,0,49,7,0,114,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,29.0,0.97,0,0
30.0,na,496.0,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,1.0,0.33,0,0
24.0,R,537.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.0,0.04,1,0
24.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,1,0
21.0,R,512.0,0,0,3,0,0,7,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,3.0,0.1,1,0
47.0,O,576.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.03,0,0
32.0,na,595.0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,,0.0,0,0
28.0,na,,2,0,5,2,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.0,0.25,0,0
25.0,R,461.0,0,0,59,0,0,122,0,0,9,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,36.0,1.2,0,0
26.0,na,462.0,0,0,15,0,0,25,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,7.0,0.23,1,0
22.0,R,498.0,0,0,10,0,0,171,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,1,0,40.0,1.33,0,0
22.0,R,520.0,4,1,80,4,0,184,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,44.0,1.47,1,0
29.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0,0
30.0,R,661.0,0,0,0,0,0,87,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,45.0,1.5,0,0
26.0,R,616.0,0,0,0,0,0,206,1,0,12,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,55.0,1.83,1,0
36.0,na,,0,0,50,0,0,201,0,0,3,1,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,43.0,1.4300000000000002,1,0
36.0,na,519.0,0,0,19,0,0,46,0,0,13,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,13.0,0.43,0,0
28.0,R,443.0,0,0,118,0,0,263,0,0,3,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,54.0,1.8,0,0
36.0,R,506.0,0,0,22,0,0,53,0,0,3,1,1,1,1,1,2,Monthly,0,0,0,0,Gemini,0,0,9.0,0.3,0,0
25.0,O,502.0,0,0,54,0,0,182,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,44.0,1.47,0,0
25.0,R,513.0,31,0,149,31,0,299,0,0,27,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,68.0,2.27,0,0
23.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0,1
26.0,na,486.0,0,0,19,0,0,55,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Aquarius,0,0,13.0,0.68,1,0
24.0,R,577.0,20,4,28,20,0,73,0,0,26,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,14.0,0.47,1,0
18.0,R,,1,0,51,1,0,130,0,0,7,1,1,1,0,1,4,na,0,0,1,0,na,1,0,33.0,1.1,0,0
23.0,R,,1,0,81,1,0,165,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,40.0,1.33,0,0
59.0,na,566.0,0,0,10,0,0,6,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,6.0,0.46,1,0
18.0,na,481.0,0,0,3,0,0,8,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,,0.0,0,0
32.0,R,,0,0,19,0,0,35,0,0,8,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,9.0,0.8199999999999998,1,0
25.0,R,578.0,1,1,57,1,0,140,0,0,18,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,36.0,1.2,1,0
22.0,R,546.0,0,0,0,0,1,195,1,0,12,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,1,69.0,2.3,0,0
28.0,na,595.0,0,0,29,0,0,73,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,24.0,0.8,0,0
27.0,O,638.0,34,0,124,34,0,270,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,66.0,2.2,1,0
24.0,R,608.0,43,1,84,41,0,196,0,0,11,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,49.0,1.63,0,0
34.0,na,400.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0,0
37.0,R,703.0,0,0,87,0,0,268,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,65.0,2.17,0,0
38.0,na,,0,0,30,0,0,71,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,25.0,0.83,0,0
34.0,na,519.0,0,0,0,0,0,142,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,49.0,1.63,0,0
35.0,R,535.0,3,0,57,3,0,91,0,0,33,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,1,0,25.0,0.0,1,0
26.0,na,435.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,,0.0,0,0
31.0,na,,2,0,16,2,0,19,0,0,3,1,0,0,1,1,2,Weekly,0,0,0,0,Aquarius,0,0,6.0,0.2,0,0
24.0,na,640.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0,0
28.0,na,580.0,0,0,0,0,0,191,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,68.0,2.27,0,0
24.0,R,,0,0,0,0,0,228,0,0,6,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,77.0,2.57,1,0
32.0,na,545.0,6,0,24,6,0,45,0,0,9,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,14.0,0.58,0,0
38.0,na,636.0,0,0,85,0,0,191,0,0,3,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,54.0,1.8,0,0
22.0,na,686.0,0,0,98,0,0,210,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,49.0,1.63,1,0
35.0,O,613.0,0,0,155,0,0,294,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,67.0,2.23,1,0
32.0,R,612.0,0,0,120,0,0,181,0,0,13,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,43.0,1.4300000000000002,1,0
26.0,na,558.0,0,0,34,0,0,71,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,21.0,0.75,0,0
45.0,na,539.0,0,0,16,0,0,22,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,10.0,0.33,1,0
26.0,na,594.0,1,0,99,1,0,230,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,62.0,2.07,1,0
34.0,na,495.0,0,0,8,0,0,174,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,46.0,1.53,1,0
26.0,R,574.0,1,0,39,1,0,70,0,0,6,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,17.0,0.5700000000000001,0,0
19.0,na,,0,0,6,0,0,1,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Aries,1,0,4.0,0.13,1,0
25.0,na,,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.0,0.05,0,0
27.0,R,,2,0,124,2,0,130,0,0,23,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,Aries,1,0,36.0,1.2,1,0
53.0,na,584.0,5,0,138,5,0,274,0,0,36,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,65.0,2.17,1,0
25.0,na,,0,0,15,0,0,27,0,0,1,1,0,0,1,0,2,Monthly,0,0,0,0,Virgo,0,0,6.0,0.6,1,0
37.0,na,453.0,0,0,3,0,0,205,0,0,6,1,0,0,1,0,3,Bi-Weekly,0,0,0,0,Leo,0,0,52.0,1.73,1,0
26.0,O,,4,0,74,4,0,96,0,0,12,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,33.0,1.1,0,0
36.0,na,444.0,0,0,84,0,0,196,0,0,28,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,41.0,1.37,1,0
23.0,R,553.0,24,0,92,22,0,202,0,0,22,1,1,1,0,1,2,na,0,0,0,0,Aquarius,0,0,39.0,1.3,1,0
31.0,na,,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,,0.0,0,0
27.0,na,,0,0,81,0,0,163,0,0,6,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,1,0,46.0,1.53,0,0
26.0,na,493.0,0,0,55,0,0,130,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,35.0,1.17,1,0
34.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0,0
29.0,na,527.0,0,0,2,0,0,5,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0.5,0,0
21.0,R,529.0,2,0,24,2,0,28,0,0,9,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,13.0,0.43,1,0
32.0,O,518.0,1,0,20,1,0,43,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,9.0,0.3,1,0
50.0,R,535.0,0,0,38,0,0,281,0,0,9,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,1,0,58.0,1.93,0,0
37.0,R,,1,0,64,1,0,106,0,0,23,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,24.0,0.86,1,0
27.0,na,616.0,0,0,0,0,0,8,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,1,0
31.0,na,527.0,0,0,39,0,0,179,0,0,23,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,48.0,1.6,1,0
24.0,R,515.0,11,1,109,8,0,228,0,0,17,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,61.0,2.03,1,0
51.0,na,,0,0,4,0,0,6,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,3.0,0.1,0,0
35.0,na,580.0,0,0,29,0,0,97,0,0,8,1,1,1,1,0,2,na,0,0,0,0,Capricorn,1,0,24.0,0.8,1,0
48.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0,0
50.0,O,542.0,0,0,42,0,0,98,0,0,16,1,0,0,0,1,0,na,0,0,0,0,na,0,0,25.0,0.83,1,0
21.0,O,515.0,14,1,6,14,0,95,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,37.0,1.23,0,0
36.0,R,553.0,0,0,0,0,0,205,0,0,36,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,65.0,2.17,0,0
34.0,na,,0,0,0,0,0,39,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,31.0,1.03,0,0
40.0,R,572.0,17,2,28,17,0,119,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,35.0,1.17,1,0
46.0,O,,0,0,0,0,0,32,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,13.0,0.43,0,0
28.0,na,582.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,,0.0,0,0
37.0,na,,0,0,23,0,0,41,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,9.0,0.75,1,0
18.0,R,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,1,2.0,0.0699999999999999,0,0
50.0,O,,0,0,0,0,0,62,0,0,4,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,32.0,1.0699999999999998,0,0
27.0,na,469.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0.0699999999999999,0,0
29.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,,0.0,0,0
28.0,R,609.0,0,0,24,0,0,54,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Aries,0,0,16.0,0.53,0,0
22.0,na,,0,0,5,0,0,5,0,0,4,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,2.0,0.1699999999999999,0,0
55.0,O,595.0,0,0,0,0,0,130,0,0,21,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,49.0,1.63,0,0
43.0,R,587.0,11,1,32,10,0,59,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,15.0,0.8800000000000002,0,0
43.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0,0
40.0,R,567.0,2,0,32,2,0,59,0,0,7,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,1,0,22.0,0.79,1,0
36.0,R,529.0,4,1,102,4,0,274,0,0,50,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,65.0,2.17,0,0
26.0,R,,0,0,0,0,0,169,0,0,11,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,Virgo,0,0,56.0,1.87,0,0
23.0,na,558.0,0,0,0,0,0,15,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,1,0,0,Gemini,0,0,18.0,0.6,0,0
28.0,na,,0,0,8,0,0,32,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,17.0,0.5700000000000001,0,0
25.0,R,584.0,0,0,51,0,0,148,0,0,2,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,48.0,1.6,0,0
42.0,R,528.0,7,1,74,7,0,240,0,0,11,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,48.0,1.6,0,0
20.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,2.0,0.11,0,0
29.0,na,561.0,3,1,67,3,0,139,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,35.0,1.17,1,0
27.0,R,,7,0,28,7,0,42,0,0,14,1,0,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,13.0,0.87,1,0
45.0,R,466.0,54,12,39,54,0,300,0,0,44,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,67.0,2.23,1,0
23.0,na,521.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,1.0,0.06,0,0
31.0,R,482.0,4,1,73,4,0,140,0,0,12,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,46.0,1.53,1,0
31.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Aries,0,0,,0.0,0,0
27.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0,0
25.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,na,0,0,0,0,na,0,0,,0.0,0,0
24.0,R,477.0,0,0,87,0,0,204,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,29.0,0.97,1,0
30.0,na,445.0,0,0,20,0,0,34,0,0,2,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Aquarius,0,0,10.0,0.56,0,0
45.0,na,613.0,0,0,0,0,0,224,0,0,4,1,1,1,0,1,3,na,0,0,0,0,Cancer,1,0,72.0,2.4,0,0
30.0,na,521.0,0,0,26,0,0,60,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,11.0,0.79,0,0
28.0,O,531.0,0,0,0,0,1,37,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,26.0,0.87,0,0
60.0,na,519.0,4,0,14,4,0,30,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,17.0,0.5700000000000001,0,0
44.0,O,582.0,0,0,0,0,0,178,0,0,21,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,37.0,1.23,0,0
34.0,na,467.0,0,0,43,0,0,84,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,25.0,0.83,0,0
31.0,na,479.0,1,0,49,1,0,111,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,34.0,1.13,0,0
39.0,R,544.0,38,5,85,38,0,136,0,0,25,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,60.0,2.0,0,0
33.0,na,,0,0,5,0,0,17,0,0,3,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.0,0.0899999999999999,0,0
48.0,O,473.0,6,1,51,5,0,148,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,30.0,1.0,1,0
39.0,R,705.0,42,4,48,42,0,184,0,0,11,1,0,0,0,1,2,na,0,0,0,0,Virgo,0,0,54.0,1.8,0,0
44.0,na,699.0,0,0,0,0,0,140,0,0,9,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,60.0,2.0,0,0
29.0,na,506.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.0,0.0699999999999999,0,0
27.0,na,,16,0,24,15,0,65,0,0,27,1,0,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,14.0,1.0,0,0
27.0,na,581.0,0,0,66,0,0,121,0,0,7,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,33.0,1.1,0,0
27.0,R,555.0,0,0,54,0,0,137,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,46.0,1.53,0,0
52.0,R,515.0,0,0,125,0,0,72,0,0,43,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,15.0,0.83,0,0
41.0,R,688.0,0,0,7,0,2,217,3,0,31,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,60.0,2.0,1,0
36.0,O,,3,0,91,2,0,211,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,57.0,1.9,0,0
47.0,na,424.0,0,0,0,0,0,170,0,0,12,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,66.0,2.2,0,0
22.0,na,520.0,1,0,42,1,0,194,0,0,21,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,50.0,1.67,1,0
31.0,R,599.0,0,0,0,0,2,239,0,0,19,1,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,76.0,2.53,0,0
